NIRBRS Crime Category,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at Reunion District,Frequency % at Reunion District,Frequency at West End Historic District,Frequency % at West End Historic District,Frequency at Dallas Arts District,Frequency % at Dallas Arts District,Frequency at Commercial Center,Frequency % at Commercial Center,Frequency at Main Street District,Frequency % at Main Street District,Frequency at Farmers Market District,Frequency % at Farmers Market District,Frequency at Civic Center District,Frequency % at Civic Center District,Frequency at Cedars,Frequency % at Cedars,Frequency at The Bottoms,Frequency % at The Bottoms,Frequency at Tenth Street,Frequency % at Tenth Street,Frequency at Lake Cliff,Frequency % at Lake Cliff,Frequency at Kidd Springs,Frequency % at Kidd Springs,Frequency at East Kessler Park,Frequency % at East Kessler Park,Frequency at La L'aceate,Frequency % at La L'aceate,Frequency at La Bajada,Frequency % at La Bajada,Frequency at Design District,Frequency % at Design District,Frequency at Oak Lawn,Frequency % at Oak Lawn,Frequency at Victory Park,Frequency % at Victory Park,Frequency at Uptown,Frequency % at Uptown,Frequency at State Thomas,Frequency % at State Thomas,Frequency at West Village,Frequency % at West Village,Frequency at Cityplace,Frequency % at Cityplace,Frequency at Roseland,Frequency % at Roseland,Frequency at Bryan Place,Frequency % at Bryan Place,Frequency at Baylor / Meadows,Frequency % at Baylor / Meadows,Frequency at Deep Ellum,Frequency % at Deep Ellum,Frequency at Exposition Park,Frequency % at Exposition Park,Frequency at Grand Park South,Frequency % at Grand Park South,Frequency at Park Row / South Boulevard,Frequency % at Park Row / South Boulevard,Frequency at Edgewood Place,Frequency % at Edgewood Place,Frequency at Skyline Heights,Frequency % at Skyline Heights,Frequency at The Heights,Frequency % at The Heights,Frequency at Cedar Oaks,Frequency % at Cedar Oaks,Frequency at Beckley Club Estates,Frequency % at Beckley Club Estates,Frequency at Ruthmeade Place,Frequency % at Ruthmeade Place,Frequency at Dallas Land & Loan,Frequency % at Dallas Land & Loan,Frequency at Bishop Arts District,Frequency % at Bishop Arts District,Frequency at Kings Highway,Frequency % at Kings Highway,Frequency at Kessler Park,Frequency % at Kessler Park,Frequency at Western Heights,Frequency % at Western Heights,Frequency at Muncie,Frequency % at Muncie,Frequency at Los Altos,Frequency % at Los Altos,Frequency at Turtle Creek,Frequency % at Turtle Creek,Frequency at Fitzhugh / Capitol,Frequency % at Fitzhugh / Capitol,Frequency at Peak's Addition,Frequency % at Peak's Addition,Frequency at Jubilee Park,Frequency % at Jubilee Park,Frequency at Owenwood,Frequency % at Owenwood,Frequency at Dolphin Heights,Frequency % at Dolphin Heights,Frequency at Frazier,Frequency % at Frazier,Frequency at Dixon Circle / Sunny Acres,Frequency % at Dixon Circle / Sunny Acres,Frequency at Bertrand,Frequency % at Bertrand,Frequency at Mill City,Frequency % at Mill City,Frequency at Wheatley Place,Frequency % at Wheatley Place,Frequency at Exline / Charles Rice,Frequency % at Exline / Charles Rice,Frequency at Queen City,Frequency % at Queen City,Frequency at Colonial Hill,Frequency % at Colonial Hill,Frequency at Forest Heights,Frequency % at Forest Heights,Frequency at Cadillac Heights,Frequency % at Cadillac Heights,Frequency at Cedar Crest,Frequency % at Cedar Crest,Frequency at Trinity Heights or Brentwood,Frequency % at Trinity Heights or Brentwood,Frequency at Beckleywood,Frequency % at Beckleywood,Frequency at Wynnewood North,Frequency % at Wynnewood North,Frequency at Winnetka Heights,Frequency % at Winnetka Heights,Frequency at La Loma,Frequency % at La Loma,Frequency at Perry Heights,Frequency % at Perry Heights,Frequency at North Oak Lawn,Frequency % at North Oak Lawn,Frequency at Northern Hills,Frequency % at Northern Hills,Frequency at Cochran Heights,Frequency % at Cochran Heights,Frequency at Henderson,Frequency % at Henderson,Frequency at Munger Place,Frequency % at Munger Place,Frequency at Mount Auburn,Frequency % at Mount Auburn,Frequency at Parkdale,Frequency % at Parkdale,Frequency at Rose Garden,Frequency % at Rose Garden,Frequency at Ideal,Frequency % at Ideal,Frequency at Bonton,Frequency % at Bonton,Frequency at Cedar Crest Country Club Estates,Frequency % at Cedar Crest Country Club Estates,Frequency at Cedar Crest Village,Frequency % at Cedar Crest Village,Frequency at Beckley-Saner,Frequency % at Beckley-Saner,Frequency at Beckley Terrace,Frequency % at Beckley Terrace,Frequency at Wynnewood Heights,Frequency % at Wynnewood Heights,Frequency at Summit Lawn,Frequency % at Summit Lawn,Frequency at Elmwood,Frequency % at Elmwood,Frequency at Hampton Hills,Frequency % at Hampton Hills,Frequency at Sunset Hill,Frequency % at Sunset Hill,Frequency at L.O. Daniel,Frequency % at L.O. Daniel,Frequency at West Kessler,Frequency % at West Kessler,Frequency at Stevens Park Estates,Frequency % at Stevens Park Estates,Frequency at Southwestern Medical District,Frequency % at Southwestern Medical District,Frequency at Oak Lawn Heights,Frequency % at Oak Lawn Heights,Frequency at Vickery Place,Frequency % at Vickery Place,Frequency at Lowest Greenville West,Frequency % at Lowest Greenville West,Frequency at East Garrett Park,Frequency % at East Garrett Park,Frequency at Junius Heights,Frequency % at Junius Heights,Frequency at Enclave at Grove Hill,Frequency % at Enclave at Grove Hill,Frequency at Buckner Terrace,Frequency % at Buckner Terrace,Frequency at Urbandale,Frequency % at Urbandale,Frequency at Piedmont / Scyene,Frequency % at Piedmont / Scyene,Frequency at Pemberton Hill,Frequency % at Pemberton Hill,Frequency at Shady Hills,Frequency % at Shady Hills,Frequency at Joppa,Frequency % at Joppa,Frequency at Fruitdale,Frequency % at Fruitdale,Frequency at Liberty Heights,Frequency % at Liberty Heights,Frequency at Kiest-Polk,Frequency % at Kiest-Polk,Frequency at Oak Park Estates,Frequency % at Oak Park Estates,Frequency at Kessler Plaza,Frequency % at Kessler Plaza,Frequency at Stevens Park Village,Frequency % at Stevens Park Village,Frequency at Lake West,Frequency % at Lake West,Frequency at Greenleaf Village,Frequency % at Greenleaf Village,Frequency at Arlington Park,Frequency % at Arlington Park,Frequency at Maple Lawn,Frequency % at Maple Lawn,Frequency at M Streets or Greenland Hills,Frequency % at M Streets or Greenland Hills,Frequency at Lower Greenville,Frequency % at Lower Greenville,Frequency at Belmont,Frequency % at Belmont,Frequency at Swiss Avenue,Frequency % at Swiss Avenue,Frequency at Abrams-Brookside,Frequency % at Abrams-Brookside,Frequency at Hollywood Heights / Santa Monica,Frequency % at Hollywood Heights / Santa Monica,Frequency at Claremont Addition,Frequency % at Claremont Addition,Frequency at Lakeland Hills,Frequency % at Lakeland Hills,Frequency at Independence Park,Frequency % at Independence Park,Frequency at Pleasant Mound,Frequency % at Pleasant Mound,Frequency at Pleasant Grove,Frequency % at Pleasant Grove,Frequency at Floral Farms,Frequency % at Floral Farms,Frequency at Horizon Estate,Frequency % at Horizon Estate,Frequency at Five Mile Creek,Frequency % at Five Mile Creek,Frequency at Glendale Heights,Frequency % at Glendale Heights,Frequency at Marsalis Park,Frequency % at Marsalis Park,Frequency at Southern Hills,Frequency % at Southern Hills,Frequency at Druid Hills,Frequency % at Druid Hills,Frequency at Kiestwood,Frequency % at Kiestwood,Frequency at Kimball,Frequency % at Kimball,Frequency at Loupot Heights,Frequency % at Loupot Heights,Frequency at North Cliff,Frequency % at North Cliff,Frequency at Ravinia Heights,Frequency % at Ravinia Heights,Frequency at Beverly Hills,Frequency % at Beverly Hills,Frequency at El Tivoli Place,Frequency % at El Tivoli Place,Frequency at Westmoreland Heights,Frequency % at Westmoreland Heights,Frequency at Ledbetter Gardens,Frequency % at Ledbetter Gardens,Frequency at Love Field,Frequency % at Love Field,Frequency at Highland Place / Bordeaux Village,Frequency % at Highland Place / Bordeaux Village,Frequency at Glencoe Park,Frequency % at Glencoe Park,Frequency at Edgemont Park,Frequency % at Edgemont Park,Frequency at Lakewood Hills or Gastonwood / Coronado Hills,Frequency % at Lakewood Hills or Gastonwood / Coronado Hills,Frequency at Highland on the Creek,Frequency % at Highland on the Creek,Frequency at Enclave at White Rock,Frequency % at Enclave at White Rock,Frequency at Hillridge,Frequency % at Hillridge,Frequency at White Rock Village,Frequency % at White Rock Village,Frequency at Light Pointe Place,Frequency % at Light Pointe Place,Frequency at Rylie,Frequency % at Rylie,Frequency at Highland Hills,Frequency % at Highland Hills,Frequency at Cedar Creek Ranch,Frequency % at Cedar Creek Ranch,Frequency at Cigarette Hill,Frequency % at Cigarette Hill,Frequency at Arden Terrace,Frequency % at Arden Terrace,Frequency at Singing Hills,Frequency % at Singing Hills,Frequency at Glenview,Frequency % at Glenview,Frequency at Glen Oaks,Frequency % at Glen Oaks,Frequency at Oak Park North,Frequency % at Oak Park North,Frequency at Club Oaks,Frequency % at Club Oaks,Frequency at Hideaway Valley,Frequency % at Hideaway Valley,Frequency at Kimball Square,Frequency % at Kimball Square,Frequency at Kiest Forest,Frequency % at Kiest Forest,Frequency at Kiest Valley Estates,Frequency % at Kiest Valley Estates,Frequency at Roland Hills,Frequency % at Roland Hills,Frequency at The Dells District,Frequency % at The Dells District,Frequency at American Mount,Frequency % at American Mount,Frequency at West Ridge Park,Frequency % at West Ridge Park,Frequency at Ledbetter,Frequency % at Ledbetter,Frequency at Elm Thicket or North Park,Frequency % at Elm Thicket or North Park,Frequency at Greenway Parks,Frequency % at Greenway Parks,Frequency at Greenway Crest,Frequency % at Greenway Crest,Frequency at Lakewood Heights,Frequency % at Lakewood Heights,Frequency at Wilshire Heights,Frequency % at Wilshire Heights,Frequency at Lakewood,Frequency % at Lakewood,Frequency at Forest Hills,Frequency % at Forest Hills,Frequency at Forest Oaks,Frequency % at Forest Oaks,Frequency at Enclave at Ash Creek,Frequency % at Enclave at Ash Creek,Frequency at Eastwood Hills,Frequency % at Eastwood Hills,Frequency at Hillview Terrace,Frequency % at Hillview Terrace,Frequency at Wisdom Terrace,Frequency % at Wisdom Terrace,Frequency at Wheatland Meadows,Frequency % at Wheatland Meadows,Frequency at Oakland Terrace,Frequency % at Oakland Terrace,Frequency at Woodland Canyon,Frequency % at Woodland Canyon,Frequency at Wynnewood Hills,Frequency % at Wynnewood Hills,Frequency at Twin Oaks,Frequency % at Twin Oaks,Frequency at Country Creek,Frequency % at Country Creek,Frequency at Encinos Park,Frequency % at Encinos Park,Frequency at Westhaven,Frequency % at Westhaven,Frequency at Rolling Meadows,Frequency % at Rolling Meadows,Frequency at Los Encinos,Frequency % at Los Encinos,Frequency at Western Park,Frequency % at Western Park,Frequency at Las Haciendas,Frequency % at Las Haciendas,Frequency at Merrifield Manor,Frequency % at Merrifield Manor,Frequency at Arcadia Park,Frequency % at Arcadia Park,Frequency at Bachman,Frequency % at Bachman,Frequency at Shorecrest Estates,Frequency % at Shorecrest Estates,Frequency at Bluffview,Frequency % at Bluffview,Frequency at Devonshire,Frequency % at Devonshire,Frequency at North Stonewall Terrace,Frequency % at North Stonewall Terrace,Frequency at Caruth Terrace,Frequency % at Caruth Terrace,Frequency at Hillside,Frequency % at Hillside,Frequency at Lakewood Trails,Frequency % at Lakewood Trails,Frequency at White Rock,Frequency % at White Rock,Frequency at The Cloisters,Frequency % at The Cloisters,Frequency at Emerald Isles,Frequency % at Emerald Isles,Frequency at Little Forest Hills,Frequency % at Little Forest Hills,Frequency at Casa Linda Estates,Frequency % at Casa Linda Estates,Frequency at Casa Linda Forest,Frequency % at Casa Linda Forest,Frequency at Alger Park / Ash Creek,Frequency % at Alger Park / Ash Creek,Frequency at Oates Drive or White Rock Forest,Frequency % at Oates Drive or White Rock Forest,Frequency at Crestview Park,Frequency % at Crestview Park,Frequency at Polk Terrace,Frequency % at Polk Terrace,Frequency at Wheatland Hills,Frequency % at Wheatland Hills,Frequency at Unity Estates,Frequency % at Unity Estates,Frequency at Cedar Vista,Frequency % at Cedar Vista,Frequency at Vista Real,Frequency % at Vista Real,Frequency at Colony Square,Frequency % at Colony Square,Frequency at Bradford Estates,Frequency % at Bradford Estates,Frequency at Midway Hollow,Frequency % at Midway Hollow,Frequency at Preston Hollow,Frequency % at Preston Hollow,Frequency at Windsor Park,Frequency % at Windsor Park,Frequency at Lane Park,Frequency % at Lane Park,Frequency at Glen Lakes,Frequency % at Glen Lakes,Frequency at Caruth Hills,Frequency % at Caruth Hills,Frequency at The Village,Frequency % at The Village,Frequency at University Meadows,Frequency % at University Meadows,Frequency at Ridgewood Park,Frequency % at Ridgewood Park,Frequency at Merriman Park / University Manor,Frequency % at Merriman Park / University Manor,Frequency at University Terrace,Frequency % at University Terrace,Frequency at The Peninsula,Frequency % at The Peninsula,Frequency at Old Lake Highlands,Frequency % at Old Lake Highlands,Frequency at Eastwood Estates,Frequency % at Eastwood Estates,Frequency at Lake Park Estates,Frequency % at Lake Park Estates,Frequency at Monopoly Place,Frequency % at Monopoly Place,Frequency at Casa View Haven,Frequency % at Casa View Haven,Frequency at Casa View Oaks,Frequency % at Casa View Oaks,Frequency at Mountain Terrace,Frequency % at Mountain Terrace,Frequency at Woods-Sugarberry,Frequency % at Woods-Sugarberry,Frequency at Summit Parc,Frequency % at Summit Parc,Frequency at Mountain Ridge,Frequency % at Mountain Ridge,Frequency at Wind Ridge Estates,Frequency % at Wind Ridge Estates,Frequency at Hunter's Bend,Frequency % at Hunter's Bend,Frequency at Chapel Downs,Frequency % at Chapel Downs,Frequency at Sparkman Club Estates,Frequency % at Sparkman Club Estates,Frequency at Joe's Creek-Walnut Garden,Frequency % at Joe's Creek-Walnut Garden,Frequency at Walnut Hill,Frequency % at Walnut Hill,Frequency at Les Jardins Estates,Frequency % at Les Jardins Estates,Frequency at Kelsey Square,Frequency % at Kelsey Square,Frequency at Royalwood Estate,Frequency % at Royalwood Estate,Frequency at Lobello,Frequency % at Lobello,Frequency at Mayflower Estates,Frequency % at Mayflower Estates,Frequency at Preston Hollow North,Frequency % at Preston Hollow North,Frequency at Brookshire Park,Frequency % at Brookshire Park,Frequency at Pagewood,Frequency % at Pagewood,Frequency at High Hollows,Frequency % at High Hollows,Frequency at The Meadows,Frequency % at The Meadows,Frequency at Vickery Meadow(s),Frequency % at Vickery Meadow(s),Frequency at Alexander's Village,Frequency % at Alexander's Village,Frequency at Highlands West,Frequency % at Highlands West,Frequency at Merriman Park North,Frequency % at Merriman Park North,Frequency at Merriman Park Estates,Frequency % at Merriman Park Estates,Frequency at Lake Highlands North,Frequency % at Lake Highlands North,Frequency at White Rock Valley,Frequency % at White Rock Valley,Frequency at Lake Ridge Estates North,Frequency % at Lake Ridge Estates North,Frequency at Lake Ridge Estates,Frequency % at Lake Ridge Estates,Frequency at L Streets,Frequency % at L Streets,Frequency at Highland Meadows,Frequency % at Highland Meadows,Frequency at Lochwood,Frequency % at Lochwood,Frequency at Casa View,Frequency % at Casa View,Frequency at Linda Heights,Frequency % at Linda Heights,Frequency at Briarwood,Frequency % at Briarwood,Frequency at Braeburn Glen,Frequency % at Braeburn Glen,Frequency at St. Andrew's,Frequency % at St. Andrew's,Frequency at Lake Highlands Estates,Frequency % at Lake Highlands Estates,Frequency at Lake Highlands Square,Frequency % at Lake Highlands Square,Frequency at Royal Highlands,Frequency % at Royal Highlands,Frequency at Royal Highlands Village,Frequency % at Royal Highlands Village,Frequency at Copperfield,Frequency % at Copperfield,Frequency at Town Creek,Frequency % at Town Creek,Frequency at Moss Farm,Frequency % at Moss Farm,Frequency at Forest Meadow,Frequency % at Forest Meadow,Frequency at Stults Road,Frequency % at Stults Road,Frequency at Northwood Heights,Frequency % at Northwood Heights,Frequency at Hillcrest Forest,Frequency % at Hillcrest Forest,Frequency at Jan Mar,Frequency % at Jan Mar,Frequency at Hillcrest Estates,Frequency % at Hillcrest Estates,Frequency at Russwood Acres,Frequency % at Russwood Acres,Frequency at Royal Northaven,Frequency % at Royal Northaven,Frequency at Disney Streets,Frequency % at Disney Streets,Frequency at Northaven Park,Frequency % at Northaven Park,Frequency at Royal Hills,Frequency % at Royal Hills,Frequency at The Gables at Royal Lane,Frequency % at The Gables at Royal Lane,Frequency at Northtown Square,Frequency % at Northtown Square,Frequency at Park Forest,Frequency % at Park Forest,Frequency at Hockaday,Frequency % at Hockaday,Frequency at Inwood Road Estates,Frequency % at Inwood Road Estates,Frequency at Glen Meadow Estates,Frequency % at Glen Meadow Estates,Frequency at Forestcrest Estates,Frequency % at Forestcrest Estates,Frequency at Melshire Estates,Frequency % at Melshire Estates,Frequency at Churchill Way Estates,Frequency % at Churchill Way Estates,Frequency at Lake Forest,Frequency % at Lake Forest,Frequency at Hamilton Park,Frequency % at Hamilton Park,Frequency at Chimney Hill,Frequency % at Chimney Hill,Frequency at Country Forest / Jackson Meadows,Frequency % at Country Forest / Jackson Meadows,Frequency at Woodbridge,Frequency % at Woodbridge,Frequency at Whispering Hills,Frequency % at Whispering Hills,Frequency at Richland Corners,Frequency % at Richland Corners,Frequency at Waterford on the Park,Frequency % at Waterford on the Park,Frequency at Churchill Pointe,Frequency % at Churchill Pointe,Frequency at The Downs of Hillcrest,Frequency % at The Downs of Hillcrest,Frequency at Preston Citadel,Frequency % at Preston Citadel,Frequency at McShann Estates,Frequency % at McShann Estates,Frequency at Valley View,Frequency % at Valley View,Frequency at Willow Falls,Frequency % at Willow Falls,Frequency at Northwood Hills,Frequency % at Northwood Hills,Frequency at Spring Creek,Frequency % at Spring Creek,Frequency at Prestonwood Estates East,Frequency % at Prestonwood Estates East,Frequency at Prestonwood Estates West,Frequency % at Prestonwood Estates West,Frequency at Chalfont Place,Frequency % at Chalfont Place,Frequency at Prestonwood,Frequency % at Prestonwood,Frequency at Holiday Park,Frequency % at Holiday Park,Frequency at Prestonwood East,Frequency % at Prestonwood East,Frequency at Estates West,Frequency % at Estates West,Frequency at Highlands North,Frequency % at Highlands North,Frequency at Hillcrest Manor,Frequency % at Hillcrest Manor,Frequency at Campbell Green,Frequency % at Campbell Green,Frequency at Preston Trail,Frequency % at Preston Trail,Frequency at Glen Abbey,Frequency % at Glen Abbey,Frequency at Meadow Glen,Frequency % at Meadow Glen,Frequency at Bent Tree Hills,Frequency % at Bent Tree Hills,Frequency at Bent Tree West,Frequency % at Bent Tree West,Frequency at Bent Tree North,Frequency % at Bent Tree North,Frequency at Oakdale,Frequency % at Oakdale,Frequency at Prestonwood West,Frequency % at Prestonwood West,Frequency at Highlands of McKamy,Frequency % at Highlands of McKamy,Frequency at Highland Creek Estates,Frequency % at Highland Creek Estates,Frequency at Preston Highlands,Frequency % at Preston Highlands,Frequency at Oaktree,Frequency % at Oaktree,Frequency at Country Brook,Frequency % at Country Brook,Frequency at The Landmark,Frequency % at The Landmark,Frequency at Parkway Village,Frequency % at Parkway Village,Frequency at Highlands Parkway,Frequency % at Highlands Parkway,Frequency at Midway Meadows,Frequency % at Midway Meadows,Frequency at Rolling Trails,Frequency % at Rolling Trails,Frequency at Pebble Creek,Frequency % at Pebble Creek,Frequency at Harbor Glen,Frequency % at Harbor Glen,Frequency at Fox Hollow,Frequency % at Fox Hollow,Frequency at Vista del Cielo,Frequency % at Vista del Cielo,Frequency at Shannon Estates,Frequency % at Shannon Estates,Frequency at Hidden Valley,Frequency % at Hidden Valley,Frequency at Runyon Springs,Frequency % at Runyon Springs,Frequency at Oak Cliff Gardens,Frequency % at Oak Cliff Gardens,Frequency at Cedar Haven,Frequency % at Cedar Haven,Frequency at Beckley Heights,Frequency % at Beckley Heights,Frequency at Glen Hills,Frequency % at Glen Hills,Frequency at Elderwood,Frequency % at Elderwood,Frequency at Webster Grove,Frequency % at Webster Grove,Frequency at Coral Hills,Frequency % at Coral Hills,Frequency at Preston Road Highlands,Frequency % at Preston Road Highlands,Frequency at Oak Highlands Estates,Frequency % at Oak Highlands Estates,Frequency at Moss Meadows,Frequency % at Moss Meadows,Frequency at RUFCO,Frequency % at RUFCO,Frequency at Fair Park Estates,Frequency % at Fair Park Estates,Frequency at Kiest Park,Frequency % at Kiest Park,Frequency at Lisbon,Frequency % at Lisbon,Frequency at Brettonwoods,Frequency % at Brettonwoods,Frequency at Encino Hills,Frequency % at Encino Hills,Frequency at Capella Park,Frequency % at Capella Park,Frequency at Knox Park,Frequency % at Knox Park,Frequency at Kleberg,Frequency % at Kleberg
ANIMAL OFFENSES,57,0.14,0,0,0,0,0,0,0,0,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36,0,0,2,0.2,0,0,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,0,0,0,0,1,0.46,1,1.61,0,0,0,0,0,0,0,0,0,0,1,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,1,0.77,0,0,0,0,0,0,0,0,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,5,0.58,0,0,0,0,0,0,0,0,0,0,3,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.56,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.29,3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.54,0,0,0,0,0,0,1,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55
ARSON,121,0.3,0,0,0,0,0,0,0,0,2,0.26,0,0,0,0,1,0.15,1,3.33,0,0,0,0,0,0,0,0,0,0,0,0,2,0.33,11,0.25,0,0,3,0.22,0,0,1,0.4,1,0.16,1,1.06,0,0,0,0,0,0,0,0,1,0.29,0,0,0,0,0,0,1,0.82,0,0,0,0,0,0,2,0.75,0,0,0,0,0,0,1,0.78,0,0,3,1.13,2,0.31,4,0.42,0,0,0,0,0,0,0,0,4,0.81,0,0,0,0,3,1.37,0,0,5,2.17,0,0,0,0,1,1.11,0,0,0,0,1,1.89,0,0,0,0,1,1.32,1,1.52,0,0,0,0,0,0,0,0,0,0,1,1.85,0,0,1,0.99,0,0,4,1.96,3,2.59,0,0,0,0,0,0,0,0,2,2.11,0,0,1,0.77,0,0,1,0.79,0,0,0,0,0,0,2,0.42,0,0,0,0,0,0,2,2.22,0,0,0,0,1,0.12,1,0.54,0,0,2,0.43,0,0,0,0,1,0.25,1,3.23,1,0.43,1,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.45,9,0.48,0,0,0,0,4,2.4,0,0,0,0,0,0,0,0,0,0,1,2.56,0,0,1,2.86,0,0,0,0,0,0,0,0,0,0,3,0.93,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,3,1.29,4,1.07,1,0.58,0,0,0,0,3,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.45,0,0,0,0,0,0,2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.77,0,0,0,0,0,0,0,0,1,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64,3,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0.5,1,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18
